지점,지점명,일시,기온(°C),풍속(m/s),습도(%),일사(MJ/m2),전운량(10분위),지면온도(°C)
112,인천,2018-02-09 11:00,0.5,2.4,38,0.32,9,2.9
112,인천,2018-02-09 12:00,2.8,2.3,30,0.6,9,5.6
112,인천,2018-02-09 13:00,4.3,2.7,26,0.71,9,7.5
112,인천,2018-02-09 14:00,5.2,2.5,29,0.79,9,9.8
112,인천,2018-02-09 15:00,5.5,2.8,28,1.04,9,9.4
112,인천,2018-02-09 16:00,4.3,3.6,31,0.66,8,4.7
112,인천,2018-02-09 17:00,3.4,2.8,57,0.31,9,1.6
112,인천,2018-02-09 18:00,2.8,2.3,68,0.07,9,-0.1
112,인천,2018-02-09 19:00,2.5,2.1,74,0,,-0.5
112,인천,2018-02-09 20:00,2.2,2,77,,,-0.5
112,인천,2018-02-09 21:00,2,2.4,79,,9,-0.8
112,인천,2018-02-09 22:00,1.7,2.5,80,,,-1.1
112,인천,2018-02-09 23:00,1.6,2.1,80,,,-1.3
112,인천,2018-02-10 0:00,1.6,1.9,80,,9,-1
112,인천,2018-02-10 1:00,1.5,2.5,80,,,-0.7
112,인천,2018-02-10 2:00,1.4,3.3,81,,,-0.7
112,인천,2018-02-10 3:00,1.5,3,83,,6,-0.8
112,인천,2018-02-10 4:00,1.3,3.1,87,,9,-0.7
112,인천,2018-02-10 5:00,1.4,3,90,,9,-0.6
112,인천,2018-02-10 6:00,1.2,2.4,93,,9,-0.8
112,인천,2018-02-10 7:00,1.5,2.8,93,,9,-0.4
112,인천,2018-02-10 8:00,1,2.3,85,0.01,9,-1.3
112,인천,2018-02-10 9:00,1,3.6,78,0.17,9,0
112,인천,2018-02-10 10:00,1.1,4.1,74,0.43,9,1.6
112,인천,2018-02-10 11:00,1.5,5.2,70,0.76,9,4.2
112,인천,2018-02-10 12:00,1.1,6.9,66,0.97,9,6
112,인천,2018-02-10 13:00,1.4,7.4,33,0.97,9,7
112,인천,2018-02-10 14:00,0.7,5.2,42,0.97,9,6.3
112,인천,2018-02-10 15:00,0.1,7.5,37,0.88,9,4.6
112,인천,2018-02-10 16:00,-0.9,6.4,32,0.45,9,1.4
112,인천,2018-02-10 17:00,-2,7.7,36,0.28,9,-0.5
112,인천,2018-02-10 18:00,-3.2,8.1,32,0.08,9,-1.7
112,인천,2018-02-10 19:00,-4.1,9.5,40,0,,-2.4
112,인천,2018-02-10 20:00,-4.9,7.6,42,,,-3.9
112,인천,2018-02-10 21:00,-5.4,5.5,40,,0,-4.7
112,인천,2018-02-10 22:00,-5.8,3,44,,,-5.5
112,인천,2018-02-10 23:00,-6.1,2.1,47,,,-6
112,인천,2018-02-11 0:00,-5.8,3.9,51,,1,-6.1
112,인천,2018-02-11 1:00,-5.9,3.7,58,,,-6.5
112,인천,2018-02-11 2:00,-5.8,3.4,59,,,-6.7
112,인천,2018-02-11 3:00,-6.3,3.2,60,,0,-7.1
112,인천,2018-02-11 4:00,-6.8,2.3,58,,0,-7.6
112,인천,2018-02-11 5:00,-7.1,3.7,44,,0,-8
112,인천,2018-02-11 6:00,-7.8,4.2,38,,0,-8.4
112,인천,2018-02-11 7:00,-8.4,2.4,37,,0,-9
112,인천,2018-02-11 8:00,-8.5,1.4,35,0.02,4,-8.6
112,인천,2018-02-11 9:00,-7.4,2.3,25,0.28,0,-5.2
112,인천,2018-02-11 10:00,-6.4,2.4,31,0.64,0,-0.5
112,인천,2018-02-11 11:00,-4.8,2.9,37,1.01,1,2.7
112,인천,2018-02-11 12:00,-3.6,2.1,41,1.27,1,5.9
112,인천,2018-02-11 13:00,-2.9,3.8,43,1.36,1,7.5
112,인천,2018-02-11 14:00,-2.6,3.6,43,1.25,9,7.2
112,인천,2018-02-11 15:00,-3.6,3.3,49,0.75,8,3
112,인천,2018-02-11 16:00,-3.9,3.7,56,0.56,8,0.9
112,인천,2018-02-11 17:00,-5,2.5,86,0.15,10,-0.6
112,인천,2018-02-11 18:00,-5.3,2.6,83,0.04,10,-1.1
112,인천,2018-02-11 19:00,-5.4,2.5,81,0,2,-2.2
112,인천,2018-02-11 20:00,-5.1,2.8,77,,10,-2.1
112,인천,2018-02-11 21:00,-5.1,5,64,,9,-2.6
112,인천,2018-02-11 22:00,-5.9,4.7,57,,2,-3.9
112,인천,2018-02-11 23:00,-6.7,5.4,59,,,-4.9
112,인천,2018-02-12 0:00,-6.9,6.3,61,,0,-5.6
112,인천,2018-02-12 1:00,-7.1,6.8,55,,,-6.2
112,인천,2018-02-12 2:00,-7.2,6,46,,,-6.9
112,인천,2018-02-12 3:00,-7.6,4.1,43,,0,-7.4
112,인천,2018-02-12 4:00,-7.8,3.3,43,,0,-7.9
112,인천,2018-02-12 5:00,-8.1,1.9,44,,0,-8.3
112,인천,2018-02-12 6:00,-8.2,2,39,,0,-8.6
112,인천,2018-02-12 7:00,-8.2,2.3,40,,2,-8.8
112,인천,2018-02-12 8:00,-8,2.3,38,0.02,2,-8.5
112,인천,2018-02-12 9:00,-7.2,2.2,35,0.29,1,-5.9
112,인천,2018-02-12 10:00,-6.1,2.5,34,0.66,1,-2
112,인천,2018-02-12 11:00,-5.4,3.3,35,1.01,8,2
112,인천,2018-02-12 12:00,-4.9,3.4,38,1.11,7,3.8
112,인천,2018-02-12 13:00,-3.8,5.4,42,1.39,7,8.1
112,인천,2018-02-12 14:00,-3.7,5.3,40,1.4,1,8.1
112,인천,2018-02-12 15:00,-3.8,5.5,42,1.23,0,6.5
112,인천,2018-02-12 16:00,-3,3.5,44,0.95,1,3.8
112,인천,2018-02-12 17:00,-3.6,3.9,51,0.56,0,-0.9
112,인천,2018-02-12 18:00,-4.3,2.8,62,0.16,0,-2.6
112,인천,2018-02-12 19:00,-4,3.1,53,0,,-3.5
112,인천,2018-02-12 20:00,-3.4,2.1,56,,9,-2.3
112,인천,2018-02-12 21:00,-3.7,3.9,87,,10,-2.4
112,인천,2018-02-12 22:00,-3.7,2.9,85,,7,-3.8
112,인천,2018-02-12 23:00,-4.3,3,67,,,-5.1
112,인천,2018-02-13 0:00,-4.7,2.9,73,,7,-5.4
112,인천,2018-02-13 1:00,-5.4,0.7,71,,,-6
112,인천,2018-02-13 2:00,-5.5,2.3,71,,,-6.9
112,인천,2018-02-13 3:00,-5.4,2.8,70,,0,-7
112,인천,2018-02-13 4:00,-4.9,3.1,71,,0,-7
112,인천,2018-02-13 5:00,-4.9,2.6,63,,0,-7.2
112,인천,2018-02-13 6:00,-5.1,2.3,56,,0,-7.6
112,인천,2018-02-13 7:00,-5.6,1.4,62,,0,-8.4
112,인천,2018-02-13 8:00,-5.2,1.4,56,0.02,0,-7.8
112,인천,2018-02-13 9:00,-2.9,1.7,53,0.3,0,-3.4
112,인천,2018-02-13 10:00,-1,2.7,49,0.69,0,1.3
112,인천,2018-02-13 11:00,0.2,3.9,49,1.01,0,5
112,인천,2018-02-13 12:00,1.6,4.5,49,1.26,0,8.8
112,인천,2018-02-13 13:00,2.4,5.8,50,1.36,0,11.2
112,인천,2018-02-13 14:00,3.6,4.9,47,1.34,0,11.5
112,인천,2018-02-13 15:00,3.6,5.4,49,1.18,0,9.5
112,인천,2018-02-13 16:00,4,5,52,0.92,5,7.8
112,인천,2018-02-13 17:00,3.3,4.8,59,0.52,8,3.3
112,인천,2018-02-13 18:00,2.9,5.6,61,0.1,7,0.3
112,인천,2018-02-13 19:00,1.8,5.6,68,0,,-0.5
112,인천,2018-02-13 20:00,1.9,5.2,69,,,-0.4
112,인천,2018-02-13 21:00,2,5.1,70,,9,-0.7
112,인천,2018-02-13 22:00,1.9,5.5,71,,,-0.7
112,인천,2018-02-13 23:00,1.9,5,70,,,-1
112,인천,2018-02-14 0:00,1.5,5.5,75,,0,-1.3
112,인천,2018-02-14 1:00,1.4,5.7,72,,,-1.5
112,인천,2018-02-14 2:00,1.3,5.9,72,,,-1.7
112,인천,2018-02-14 3:00,1.4,5.2,74,,0,-1.8
112,인천,2018-02-14 4:00,1.5,6.1,74,,0,-1.8
112,인천,2018-02-14 5:00,1.4,5.7,75,,0,-1.8
112,인천,2018-02-14 6:00,1.9,5.9,72,,9,-0.9
112,인천,2018-02-14 7:00,2.4,5.5,72,,7,-0.7
112,인천,2018-02-14 8:00,3.2,4.8,74,0,9,-0.2
112,인천,2018-02-14 9:00,4.2,4.3,75,0.13,8,0.4
112,인천,2018-02-14 10:00,4.9,5.8,77,0.32,9,2.5
112,인천,2018-02-14 11:00,6,6.2,77,0.76,6,6.1
112,인천,2018-02-14 12:00,5.8,5.8,80,1,8,8.9
112,인천,2018-02-14 13:00,6.4,6.4,71,1.08,2,10.1
112,인천,2018-02-14 14:00,6.1,4.6,69,1.06,8,9.5
112,인천,2018-02-14 15:00,7,4.2,38,0.97,8,9.9
112,인천,2018-02-14 16:00,6,4.6,36,0.66,9,5.7
112,인천,2018-02-14 17:00,4.3,5.1,38,0.3,9,2.2
112,인천,2018-02-14 18:00,3.1,4,40,0.08,9,-0.4
112,인천,2018-02-14 19:00,1.8,4.7,46,0,,-0.4
112,인천,2018-02-14 20:00,1.1,5,45,,,-0.5
112,인천,2018-02-14 21:00,0.3,4.7,43,,9,-0.7
112,인천,2018-02-14 22:00,-0.3,6.2,45,,,-0.9
112,인천,2018-02-14 23:00,-0.7,4.4,41,,,-1.1
112,인천,2018-02-15 0:00,-1,5,42,,9,-1.3
112,인천,2018-02-15 1:00,-1.2,3.4,46,,,-1.3
112,인천,2018-02-15 2:00,-1.2,3.9,39,,,-1.4
112,인천,2018-02-15 3:00,-1.5,3.5,40,,7,-2.3
112,인천,2018-02-15 4:00,-1.9,5.3,36,,4,-3
112,인천,2018-02-15 5:00,-2.6,5.3,36,,6,-3.4
112,인천,2018-02-15 6:00,-2.9,4.3,38,,3,-4
112,인천,2018-02-15 7:00,-3.5,5.2,42,,0,-4.6
112,인천,2018-02-15 8:00,-4,4.7,43,0.03,0,-4.6
112,인천,2018-02-15 9:00,-3.3,4.1,38,0.32,2,-2
112,인천,2018-02-15 10:00,-2.6,4.9,37,0.74,1,0.7
112,인천,2018-02-15 11:00,-2.1,5,33,1.04,4,2.7
112,인천,2018-02-15 12:00,-0.9,4.3,28,1.35,3,5.8
112,인천,2018-02-15 13:00,0.6,4.9,20,1.42,8,8.4
112,인천,2018-02-15 14:00,1.5,4.3,26,1.38,8,9.2
112,인천,2018-02-15 15:00,1.7,3.8,24,1.19,8,7.7
112,인천,2018-02-15 16:00,1.7,4.1,30,0.86,8,5.2
112,인천,2018-02-15 17:00,1,3.5,35,0.48,8,0.7
112,인천,2018-02-15 18:00,0,3.6,36,0.14,8,-0.8
112,인천,2018-02-15 19:00,-0.5,2.7,36,0,,-1.6
112,인천,2018-02-15 20:00,-1.1,1.7,50,,,-2.1
112,인천,2018-02-15 21:00,-1.4,3.3,50,,6,-2.5
112,인천,2018-02-15 22:00,-1.9,2.9,52,,,-3.2
112,인천,2018-02-15 23:00,-2.4,2.6,47,,,-3.7
112,인천,2018-02-16 0:00,-3.1,3.4,40,,0,-4.3
112,인천,2018-02-16 1:00,-3.8,2.9,44,,,-4.7
112,인천,2018-02-16 2:00,-4,2.8,45,,,-4.6
112,인천,2018-02-16 3:00,-4.2,1.7,47,,7,-4.6
112,인천,2018-02-16 4:00,-4.3,3.1,53,,7,-4.7
112,인천,2018-02-16 5:00,-5,2.1,52,,6,-5.3
112,인천,2018-02-16 6:00,-5.3,1.6,53,,0,-5.8
112,인천,2018-02-16 7:00,-5.6,0.9,55,,4,-6.2
112,인천,2018-02-16 8:00,-5.5,0.7,55,0.03,8,-5.7
112,인천,2018-02-16 9:00,-4.2,1.4,54,0.34,8,-2.1
112,인천,2018-02-16 10:00,-2.8,1.8,45,0.72,8,0.6
112,인천,2018-02-16 11:00,-0.7,1.8,39,0.99,7,3.5
112,인천,2018-02-16 12:00,0.5,1.1,19,1.22,7,6.8
112,인천,2018-02-16 13:00,2.2,3,28,1.33,7,9.4
112,인천,2018-02-16 14:00,2.4,3.2,36,1.29,8,9.6
112,인천,2018-02-16 15:00,2.5,3.3,37,1.04,8,7.9
112,인천,2018-02-16 16:00,1.8,3.1,46,0.83,8,5.7
112,인천,2018-02-16 17:00,1.1,4.1,54,0.5,3,1.4
112,인천,2018-02-16 18:00,0.1,2.6,62,0.14,0,-0.6
112,인천,2018-02-16 19:00,-0.1,3.1,71,0,,-1.3
112,인천,2018-02-16 20:00,0.3,3.1,77,,,-1.1
112,인천,2018-02-16 21:00,0.4,4.4,66,,4,-1.6
112,인천,2018-02-16 22:00,-1.1,6.4,62,,,-2.4
112,인천,2018-02-16 23:00,-2.1,5,65,,,-3.2
112,인천,2018-02-17 0:00,-2.6,6.6,57,,0,-3.7
112,인천,2018-02-17 1:00,-3.1,4.3,49,,,-4.4
112,인천,2018-02-17 2:00,-3.5,6.8,37,,,-5
112,인천,2018-02-17 3:00,-4.1,6.6,39,,0,-5.4
112,인천,2018-02-17 4:00,-4.6,6.3,37,,0,-6
112,인천,2018-02-17 5:00,-4.8,4.6,38,,0,-6.3
112,인천,2018-02-17 6:00,-5.3,3.9,38,,0,-6.7
112,인천,2018-02-17 7:00,-5.5,5.3,35,,0,-6.9
112,인천,2018-02-17 8:00,-5.7,4.1,36,0.04,0,-6.7
112,인천,2018-02-17 9:00,-5.1,3,32,0.36,0,-3.4
112,인천,2018-02-17 10:00,-4.3,3.8,27,0.79,0,0.1
112,인천,2018-02-17 11:00,-3.4,4.8,26,1.12,0,2.8
112,인천,2018-02-17 12:00,-2.5,3.9,27,1.36,0,5.9
112,인천,2018-02-17 13:00,-1.6,4,26,1.46,4,8.8
112,인천,2018-02-17 14:00,-0.4,3.1,23,1.43,1,10
112,인천,2018-02-17 15:00,0.1,5.4,22,1.27,0,8.5
112,인천,2018-02-17 16:00,0.5,4.8,27,0.98,1,5.6
112,인천,2018-02-17 17:00,-0.8,5,39,0.49,8,0.2
112,인천,2018-02-17 18:00,-1.7,4.8,47,0.13,8,-1
112,인천,2018-02-17 19:00,-1.8,2.2,48,0,,-2
112,인천,2018-02-17 20:00,-1.7,2.6,44,,,-2.4
112,인천,2018-02-17 21:00,-1.6,2.6,45,,6,-2.5
112,인천,2018-02-17 22:00,-2.6,4.4,39,,,-3.1
112,인천,2018-02-17 23:00,-2.8,2.9,35,,,-2.9
112,인천,2018-02-18 0:00,-3.6,2.9,35,,3,-4.1
112,인천,2018-02-18 1:00,-3.8,3.4,34,,,-4.1
112,인천,2018-02-18 2:00,-3.9,3.2,34,,,-4
112,인천,2018-02-18 3:00,-3.8,2.7,35,,9,-4
112,인천,2018-02-18 4:00,-4,3.2,37,,9,-3.8
112,인천,2018-02-18 5:00,-4,2.6,35,,8,-4.2
112,인천,2018-02-18 6:00,-4.1,3.3,37,,8,-4.6
112,인천,2018-02-18 7:00,-4.5,1.2,39,,5,-5.5
112,인천,2018-02-18 8:00,-4.3,1.8,37,0.02,7,-4.6
112,인천,2018-02-18 9:00,-3.5,1.1,36,0.19,8,-2
112,인천,2018-02-18 10:00,-1.3,2.5,27,0.57,10,1.4
112,인천,2018-02-18 11:00,0.1,2,23,0.69,10,2.8
112,인천,2018-02-18 12:00,0.9,3,21,0.86,8,5.1
112,인천,2018-02-18 13:00,1.6,2.2,22,0.93,8,6.5
112,인천,2018-02-18 14:00,2.8,2.5,20,1.07,8,9.9
112,인천,2018-02-18 15:00,3.2,2.3,19,0.9,8,8.7
112,인천,2018-02-18 16:00,2.5,4,32,0.64,8,5.1
112,인천,2018-02-18 17:00,1.9,2.7,35,0.4,7,1.6
112,인천,2018-02-18 18:00,1,1.1,40,0.15,6,-0.8
112,인천,2018-02-18 19:00,-0.4,3.1,44,0,,-1.7
112,인천,2018-02-18 20:00,-0.7,3,51,,,-2
112,인천,2018-02-18 21:00,-0.9,1.2,58,,9,-2.4
112,인천,2018-02-18 22:00,-0.8,3.2,51,,,-2.4
112,인천,2018-02-18 23:00,-0.8,2.6,50,,,-2.3
112,인천,2018-02-19 0:00,-0.9,1.6,56,,9,-2.6
112,인천,2018-02-19 1:00,-1.2,1.8,53,,,-2.9
112,인천,2018-02-19 2:00,-1,2,46,,,-2.8
112,인천,2018-02-19 3:00,-1.2,1.6,63,,9,-2.7
112,인천,2018-02-19 4:00,-1.2,0.9,49,,8,-3.8
112,인천,2018-02-19 5:00,-1.1,2.3,55,,9,-2.8
112,인천,2018-02-19 6:00,-0.6,1.5,55,,9,-1.8
112,인천,2018-02-19 7:00,-1,2.1,60,,9,-1.9
112,인천,2018-02-19 8:00,-0.6,0.8,56,0.03,6,-1.9
112,인천,2018-02-19 9:00,0.1,0.9,58,0.33,6,-0.1
112,인천,2018-02-19 10:00,1.5,1.3,48,0.62,4,2.4
112,인천,2018-02-19 11:00,3.2,3.4,53,1.03,7,7.7
112,인천,2018-02-19 12:00,3.9,3.3,52,0.92,9,7.8
112,인천,2018-02-19 13:00,4.1,3.3,49,0.66,9,7.4
112,인천,2018-02-19 14:00,4.3,3.6,51,0.68,10,8.3
112,인천,2018-02-19 15:00,4.7,1.6,52,0.73,9,9.6
112,인천,2018-02-19 16:00,4.3,3.1,56,0.69,9,10.7
112,인천,2018-02-19 17:00,3.5,3.4,62,0.35,9,4.2
112,인천,2018-02-19 18:00,2.8,2.5,66,0.12,7,0.4
112,인천,2018-02-19 19:00,2,0.6,68,0,,-2.1
112,인천,2018-02-19 20:00,1,1.2,72,,,-2.8
112,인천,2018-02-19 21:00,0.5,1.5,78,,1,-3
112,인천,2018-02-19 22:00,0.4,1.9,80,,,-2.9
112,인천,2018-02-19 23:00,0.2,1.4,81,,,-3.4
112,인천,2018-02-20 0:00,0.1,1.7,84,,0,-3.3
112,인천,2018-02-20 1:00,-0.2,2.1,91,,,-3.2
112,인천,2018-02-20 2:00,-0.4,1.8,91,,,-3.6
112,인천,2018-02-20 3:00,-0.7,1.9,92,,0,-4
112,인천,2018-02-20 4:00,-1,2.7,92,,0,-4.1
112,인천,2018-02-20 5:00,-1.4,2.1,90,,0,-4.4
112,인천,2018-02-20 6:00,-1.5,3.1,79,,0,-4.4
112,인천,2018-02-20 7:00,-1.4,3.1,68,,0,-4.7
112,인천,2018-02-20 8:00,-1.7,1.5,72,0.04,4,-4
112,인천,2018-02-20 9:00,-0.7,1.8,61,0.38,3,-0.1
112,인천,2018-02-20 10:00,0.7,3.3,49,0.75,0,6.7
112,인천,2018-02-20 11:00,1.7,4.3,40,1,1,10.8
112,인천,2018-02-20 12:00,2.5,5.2,25,1.16,5,12.6
112,인천,2018-02-20 13:00,3.7,5.2,23,1.29,7,15.6
112,인천,2018-02-20 14:00,4.4,4.5,21,1.31,6,17.1
112,인천,2018-02-20 15:00,4.4,5.1,22,1.15,7,12.8
112,인천,2018-02-20 16:00,4.2,3.7,23,0.7,7,8.3
112,인천,2018-02-20 17:00,3.4,4.8,28,0.32,9,3
112,인천,2018-02-20 18:00,2.5,6,31,0.11,10,0.3
112,인천,2018-02-20 19:00,1.8,5.4,38,0,,-0.5
112,인천,2018-02-20 20:00,1.4,4.7,32,,,-1
112,인천,2018-02-20 21:00,1.2,3.1,30,,9,-1.3
112,인천,2018-02-20 22:00,0,4.8,45,,,-2
112,인천,2018-02-20 23:00,-0.7,6.6,33,,,-2.7
112,인천,2018-02-21 0:00,-1.2,4.9,33,,10,-3.1
112,인천,2018-02-21 1:00,-1.7,4.6,35,,,-3.9
112,인천,2018-02-21 2:00,-2.1,4.2,35,,,-4.7
112,인천,2018-02-21 3:00,-2.7,4.3,48,,0,-5.1
112,인천,2018-02-21 4:00,-3,4.1,46,,0,-5.3
112,인천,2018-02-21 5:00,-3.2,4.5,47,,2,-5.3
112,인천,2018-02-21 6:00,-3.3,4.2,46,,0,-5.8
112,인천,2018-02-21 7:00,-3.8,2.7,52,,2,-6.2
112,인천,2018-02-21 8:00,-3.9,3,42,0.04,3,-5.2
112,인천,2018-02-21 9:00,-2.8,3.9,35,0.36,2,0.7
112,인천,2018-02-21 10:00,-1.7,3.3,30,0.72,8,7.2
112,인천,2018-02-21 11:00,-1,2.4,31,0.96,8,9.1
112,인천,2018-02-21 12:00,0.5,4.9,22,1.15,8,10.6
112,인천,2018-02-21 13:00,0.9,5.7,23,1.3,7,10.4
112,인천,2018-02-21 14:00,1.8,5.2,19,1.47,3,12.2
112,인천,2018-02-21 15:00,2.4,3.2,20,1.3,7,11.6
112,인천,2018-02-21 16:00,2.7,3.4,25,1,6,8.4
112,인천,2018-02-21 17:00,1.7,5.3,32,0.63,2,2.8
112,인천,2018-02-21 18:00,0,4.3,43,0.24,0,-1.1
112,인천,2018-02-21 19:00,-1,2.4,52,0.01,,-2.1
112,인천,2018-02-21 20:00,-1.2,3.2,53,,,-2.5
112,인천,2018-02-21 21:00,-1.1,3.6,53,,0,-2.8
112,인천,2018-02-21 22:00,-1.1,2.7,57,,,-3.1
112,인천,2018-02-21 23:00,-1.6,1.5,59,,,-3.6
112,인천,2018-02-22 0:00,-1.1,2.4,60,,0,-3.5
112,인천,2018-02-22 1:00,-1.3,2,61,,,-3.9
112,인천,2018-02-22 2:00,-1.6,2,65,,,-3.6
112,인천,2018-02-22 3:00,-1,3,63,,8,-3
112,인천,2018-02-22 4:00,-1.2,3.2,63,,1,-3.8
112,인천,2018-02-22 5:00,-1.6,3.5,65,,0,-4.2
112,인천,2018-02-22 6:00,-2,3.6,64,,0,-4.4
112,인천,2018-02-22 7:00,-2.1,3.6,62,,0,-4.5
112,인천,2018-02-22 8:00,-1.9,3.7,61,0.04,0,-3.8
112,인천,2018-02-22 9:00,-0.2,3.3,58,0.33,0,-0.8
112,인천,2018-02-22 10:00,1.9,2.3,53,0.9,1,2.7
112,인천,2018-02-22 11:00,2.5,4.2,58,1.18,4,5.5
112,인천,2018-02-22 12:00,4.3,4.7,57,2.01,4,9.6
112,인천,2018-02-22 13:00,4.9,4.7,61,2.07,8,11.8
112,인천,2018-02-22 14:00,5.2,5,61,2.1,3,12.2
112,인천,2018-02-22 15:00,5,5.2,64,1.9,2,10.7
112,인천,2018-02-22 16:00,4.3,6.2,68,1.4,6,7.4
112,인천,2018-02-22 17:00,3.8,4.8,71,0.8,4,3.8
112,인천,2018-02-22 18:00,3.2,3.4,74,0.3,4,0.4
112,인천,2018-02-22 19:00,2.8,3.8,78,0,,-0.4
112,인천,2018-02-22 20:00,2.7,3.6,72,,,-0.7
112,인천,2018-02-22 21:00,2.4,5,76,,8,-0.5
112,인천,2018-02-22 22:00,2.2,5.4,77,,,-0.2
112,인천,2018-02-22 23:00,2.2,5.1,76,,10,-0.1
112,인천,2018-02-23 0:00,0.8,2.3,94,,10,-0.2
112,인천,2018-02-23 1:00,1.4,4.6,95,,10,-0.2
112,인천,2018-02-23 2:00,1.9,4.3,94,,9,-0.2
112,인천,2018-02-23 3:00,1.7,4.4,94,,8,-0.2
112,인천,2018-02-23 4:00,1.4,1.7,95,,7,-0.2
112,인천,2018-02-23 5:00,1.3,1.4,94,,3,-0.1
112,인천,2018-02-23 6:00,0.7,2.2,95,,0,-0.5
112,인천,2018-02-23 7:00,0.7,2.7,94,,0,-0.8
112,인천,2018-02-23 8:00,0.7,1.9,94,0.06,0,-0.9
112,인천,2018-02-23 9:00,1.9,2.8,92,0.5,0,-0.4
112,인천,2018-02-23 10:00,3.1,2.9,85,0.98,0,-0.2
112,인천,2018-02-23 11:00,5,2.5,77,1.47,1,-0.1
112,인천,2018-02-23 12:00,6,3.2,77,1.72,6,-0.1
112,인천,2018-02-23 13:00,6.2,4.5,79,1.26,9,4.2
112,인천,2018-02-23 14:00,7.3,4.1,73,1.65,7,9.7
112,인천,2018-02-23 15:00,7.1,3.8,75,1.25,7,8.6
112,인천,2018-02-23 16:00,6.4,3.1,82,0.35,9,5.1
112,인천,2018-02-23 17:00,6.2,4.7,83,0.68,6,4.7
112,인천,2018-02-23 18:00,5.4,5.5,87,0.25,5,2.7
112,인천,2018-02-23 19:00,4.8,4.1,90,0,,2.1
112,인천,2018-02-23 20:00,4.1,3.4,92,,,1.7
112,인천,2018-02-23 21:00,4.4,2.9,91,,9,1.7
112,인천,2018-02-23 22:00,4.9,4.1,92,,,2.2
112,인천,2018-02-23 23:00,4.3,4.1,94,,,2
112,인천,2018-02-24 0:00,3.9,2.4,94,,9,1.6
112,인천,2018-02-24 1:00,3.3,2.2,93,,,0.2
112,인천,2018-02-24 2:00,3.1,2.1,93,,,0
112,인천,2018-02-24 3:00,1.8,2.2,95,,10,-0.2
112,인천,2018-02-24 4:00,1.5,5.7,89,,0,-0.2
112,인천,2018-02-24 5:00,1.2,4.1,80,,0,-0.3
112,인천,2018-02-24 6:00,0.7,4.2,75,,3,-0.4
112,인천,2018-02-24 7:00,0.4,1.9,64,,8,-0.5
112,인천,2018-02-24 8:00,0.2,3.1,70,0.05,8,-0.5
112,인천,2018-02-24 9:00,0.5,3,58,0.64,8,-0.1
112,인천,2018-02-24 10:00,0.2,3.5,46,0.71,9,0
112,인천,2018-02-24 11:00,1.1,3,45,1.11,8,0.9
112,인천,2018-02-24 12:00,2,3.3,43,1.65,7,7.6
112,인천,2018-02-24 13:00,2.7,4.1,40,2,8,10.7
112,인천,2018-02-24 14:00,3.3,4.1,28,2.36,3,11.6
112,인천,2018-02-24 15:00,4.2,2.4,32,2.08,8,10.9
112,인천,2018-02-24 16:00,3.6,4.7,37,1.52,9,7.8
112,인천,2018-02-24 17:00,3.2,2.4,41,0.82,9,3.9
112,인천,2018-02-24 18:00,1.9,2.1,46,0.29,6,-0.8
112,인천,2018-02-24 19:00,1.1,1.8,51,0.01,,-0.3
112,인천,2018-02-24 20:00,0.4,3.1,51,,,-0.5
112,인천,2018-02-24 21:00,0.1,3.1,64,,0,-0.7
112,인천,2018-02-24 22:00,0,2.5,51,,,-0.9
112,인천,2018-02-24 23:00,-0.4,2.5,47,,,-1.1
112,인천,2018-02-25 0:00,-0.9,2.6,53,,9,-1.2
112,인천,2018-02-25 1:00,-1.1,2.6,60,,,-1
112,인천,2018-02-25 2:00,-1.2,3.5,48,,,-1.1
112,인천,2018-02-25 3:00,-1.2,3,48,,9,-1
112,인천,2018-02-25 4:00,-1.3,2.8,48,,9,-1.1
112,인천,2018-02-25 5:00,-1.6,3,51,,9,-1.2
112,인천,2018-02-25 6:00,-2,3.2,53,,9,-1.5
112,인천,2018-02-25 7:00,-2.2,2.4,58,,7,-1.5
112,인천,2018-02-25 8:00,-2.1,2.3,61,0.03,10,-1
112,인천,2018-02-25 9:00,-1.8,2.5,61,0.31,3,-0.8
112,인천,2018-02-25 10:00,-0.5,1.7,57,1.02,0,0.1
112,인천,2018-02-25 11:00,0.9,2.7,45,1.8,0,1.9
112,인천,2018-02-25 12:00,2.1,2.8,39,2.3,0,5.7
112,인천,2018-02-25 13:00,3,2.6,41,2.5,0,8.8
112,인천,2018-02-25 14:00,4.1,2.9,31,2.52,0,12.8
112,인천,2018-02-25 15:00,4.9,3.8,33,2.28,0,11.8
112,인천,2018-02-25 16:00,4.3,4.2,38,1.76,0,9
112,인천,2018-02-25 17:00,3.2,3.6,49,1.12,0,4.3
112,인천,2018-02-25 18:00,1.9,3.7,48,0.43,0,-0.5
112,인천,2018-02-25 19:00,0.6,2.8,53,0.02,,-0.4
112,인천,2018-02-25 20:00,0.4,3.5,62,,,-0.6
112,인천,2018-02-25 21:00,0.1,3.4,66,,0,-0.7
112,인천,2018-02-25 22:00,0,2.9,70,,,-0.8
112,인천,2018-02-25 23:00,-0.4,2.2,73,,,-1
112,인천,2018-02-26 0:00,-0.6,2,75,,0,-1.1
112,인천,2018-02-26 1:00,-0.5,2.8,57,,,-1.3
112,인천,2018-02-26 2:00,-1.2,1.7,56,,,-1.5
112,인천,2018-02-26 3:00,-1.5,2.3,65,,0,-1.6
